Indicator Name,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Créditos a otros sectores de la economía nacional (crecimiento anual como % de la masa monetaria),8.11798248451136,10.9649105479184,7.05604690144623,13.088073154619,14.9480519240219,5.53722133068419,4.63892357278242,7.67806596323117,-3.02590866457152,
Total de reservas (% del total de la deuda externa),38.706223495053,35.9344045909312,36.4952007544418,33.4762555022335,32.7050844751916,30.3525681605526,29.0855368436723,29.9998870622954,32.9011893102161,34.3073526817125
Depositantes de bancos comerciales (por cada 1.000 adultos),,,,,,,,,,
Cajeros automáticos (por cada 100.000 adultos),48.7582049403148,48.7092203436664,50.45125045643,52.8999588950264,54.5911831976714,55.6199814703905,58.8205539132231,61.5378237375353,62.1348707043565,62.2644214769817
Áreas terrestres protegidas (% del área total de la tierra),,,,,14.27,14.5005326014623,14.5005326014623,14.49159,14.49159,14.49158573
Extracción anual de agua dulce total (en billones de metros cúbicos),82.73,81.65,84.93,85.66,86.577,87.84,88.84,89.351,,
Extracción anual de agua dulce para uso agrícola (% del total de extracción de agua dulce),76.5716219646,75.7161928791,76.7201996892,76.2972042258,76.2904697552,76.0473588342,75.7204610951,75.7081621918,,
Producción acuícola (toneladas métricas),143746.64,111499.75,194229.76,211621.64,221327.5,243307.32,247222.42,251242.01,278693.81,
Población en aglomerados urbanos de más de 1 millón de personas,47314387,48042874,48785096,49540327,50140649,50750263,51371061,52010061,52671842,53358406
Población que vive en zonas donde la elevación es inferior a 5 metros (% de la población total),,,,1.05110878855813,,,,,,
Especies de mamíferos en peligro,,,,,,,96,,,
Emisiones de CO2 originadas por otros sectores no incluye edificios residenciales y servicios comerciales y pblicos (% del total de la quema de combustible),2.05838650467616,1.99058266943384,2.06998978928803,,,,,,,
Sequías inundaciones temperaturas extremas (% de la población promedio de 1990-2009),,,,,,,,,,
Emisiones de gas SF6 (miles de toneladas métricas de equivalente de CO2),,,,,,,,,,
PM2.5 pollution population exposed to levels exceeding WHO Interim Target-1 value (% of total),9.18414575110673,7.85148427303514,3.66827496069444,2.662779193278,1.59819727530986,1.59388097142582,,,,
Emisiones de óxido nitroso (miles de toneladas métricas de equivalente de CO2),41910,44080,39320,39360,43600,43880,43120,44150,,
Emisiones agrícolas de óxido nitroso (miles de toneladas métricas de equivalente de CO2),35480,37640,32990,33050,37170,37450,36820,37830,,
Emisiones de metano en el sector de energía (miles de toneladas métricas de equivalente de CO2),40840,40550,39560,37190,36050,32570,32760,32360,,
Emisiones de gases de efecto invernadero totales (% de cambio desde 1990),34.2555064160691,,,,,,,,,
Emisiones de CO2 procedentes del consumo de combustibles sólidos (% del total),10.2478579601007,10.6452730600604,10.6876824053063,9.3422797773969,9.94470505998957,,,,,
Emisiones de CO2 (toneladas métricas per cápita),4.20237736811372,4.05607645806057,3.89235432374292,3.92534672653788,3.89493936567116,3.83900061145164,3.6493501909776,3.59170861408077,,
Emisiones de CO2 (kg por US$ del PIB de 2010),0.446967373132313,0.431286611084352,0.407437026330698,0.402460142752949,0.393541508558934,0.383988881084994,0.360594772644561,0.358679356182313,,
Uso de energía (kg de equivalente de petróleo per cápita),1656.13800328759,1637.79078758223,1582.90662255758,1559.11899782985,,,,,,
Consumo de energía procedente de combustibles fósiles (% del total),91.0569958148799,90.5710453808105,90.2784899713522,90.4262079109407,,,,,,
PIB por unidad de uso de energía (PPA a $ por kg de equivalente de petróleo),10.4991463146106,10.7470931673831,11.5609821396415,11.9052623879086,,,,,,
Producción de energía eléctrica renovable (% de la producción total de electricidad),13.7881312901168,13.2995432622778,17.5435163318916,15.3941337927222,,,,,,
Transmisión de energía eléctrica y pérdidas en la distribución (% de producción),14.3378858697775,14.3008011408353,13.705654469711,,,,,,,
Acceso a la electricidad (% de población),99.1116333007813,99.1476974487305,99.1729278564453,99,99.5,100,99.5,99.5999984741211,99.4000015258789,
Acceso a tecnologías y combustibles limpios para cocinar (% de la población),84.6,84.6,84.6,84.6,84.8,84.8,84.8,84.9,84.9,
PGP multilateral (TSD US$),1451657000,1498834000,1611316000,1461672000,2014519000,1757987000,2433069000,2261643000,1748731000,3347686000
Servicio de la deuda (PPG y FMI únicamente % de exportaciones de bienes servicios e ingresos primario),9.36271599277716,5.48611836055898,4.49133497836209,6.36832822320503,10.0377128339346,8.11546169786995,6.27700483704397,8.34603556093886,9.46091120313499,9.77856135323895
Flujos de ayuda bilateral neta de donantes del CAD Portugal (US$ a precios actuales),79999.9982118607,90000.0035762787,170000.001788139,100000.001490116,90000.0035762787,90000.0035762787,349999.994039536,209999.993443489,159999.996423721,
Flujos de ayuda bilateral neta de donantes del CAD Países Bajos (US$ a precios actuales),170000.001788139,150000.005960464,200000.002980232,79999.9982118607,109999.999403954,140000.000596046,129999.995231628,150000.005960464,140000.000596046,
Flujos de ayuda bilateral neta de donantes del CAD Italia (US$ a precios actuales),689999.997615814,1419999.95708466,1570000.05245209,930000.007152557,349999.994039536,469999.998807907,409999.996423721,529999.971389771,689999.997615814,
Flujos de ayuda bilateral neta de donantes del CAD Grecia (US$ a precios actuales),59999.9986588955,50000.0007450581,29999.9993294477,39999.9991059303,19999.9995529652,19999.9995529652,0,0,0,
Flujos de ayuda bilateral neta de donantes del CAD España (US$ a precios actuales),-839999.973773956,29999.9993294477,-230000.004172325,-1659999.9666214,-800000.011920929,59999.9986588955,-500000,3160000.08583069,5480000.01907349,
Flujos de ayuda bilateral neta de donantes del Comité de Ayuda al Desarrollo (CAD) Suiza (US$ a precios actuales),449999.988079071,509999.990463257,620000.004768372,540000.021457672,759999.990463257,1870000.00476837,2549999.95231628,1580000.04291534,1850000.02384186,
Flujos de ayuda bilateral neta de donantes del CAD Austria (US$ a precios actuales),1570000.05245209,1509999.99046326,1730000.01907349,1909999.9666214,2160000.08583069,2460000.03814697,3490000.00953674,3450000.04768372,3460000.03814697,
Acciones negociadas valor total (US$ a precios actuales),119686590000,163691860000,128035390000,103654060000,111895470585.112,109070965641.728,93796621057.5611,84702670000,82700820000,
Índices Global Equity de S&P (% anual de cambio),26.8739639891169,0.23737426755075,-9.68449594709747,-14.9092940277509,-12.1275214611563,12.859672308501,-16.1376184957655,9.8763834321159,-3.55869726081043,16.6227642991225
Recibos de ingresos secundarios (balanza de pagos US$ a precios actuales),23056468670,23090960791,24705186215,25363509693,28080999185,31341009149,34526134344,37277510032,41905080207,52399821552
Servicios de viaje (% de las exportaciones de servicios balanza de pagos),77.7134071593692,77.0928864748666,76.5185758824592,77.4286658594955,81.1519305302366,77.3184165564941,77.6022002154421,77.4760099487185,64.5165135811882,72.8127359423497
Exportaciones de servicios (balanza de pagos US$ a precios actuales),16392784187,18093733597,21182296500,22903317415,24213412882,27595234308,29028007521,31717142601,17043101511,27145566532
Recibos de ingresos primario (balanza de pagos US$ a precios actuales),9674686352,10794109936,10441913676,7312571177,7891086613,10497315075,13014764307,14546025372,9317138391,9819990704
Donaciones excluidas las destinadas a cooperación técnica (balanza de pagos US$ corrientes),119740000,119400000,126920000,108250000,114430000,122240000,119990000,114970000,109550000,
Cambios en las reservas netas (balanza de pagos US$ a precios actuales),17525295809.0384,17789765164.8149,16329337777.4013,-15666594231.753,-137043593.973767,-4769675083.06265,478011107.904143,2640644364.18736,11997247147.8052,10302917046.891
Internally displaced persons total displaced by conflict and violence (number of people),162000,160000,281000,287000,311000,345000,338000,345000,357000,379000
Servicios de viaje (% de las exportaciones de servicios comerciales),78.3298494392941,77.6440090966733,77.040077731682,78.0071621479493,81.6471765800693,77.8245818187042,78.1067290507169,77.8943097949886,65.1696421581737,73.2743092293011
Exportaciones de servicios comerciales (US$ a precios actuales),16263775829,17965303007,21038908706,22733467830,24066541948,27415756967,28840501694,31546818531,16872295960,26974569787
Mercaderías exportadas por la economía informante (US$ actuales),370770000000,380015000000,396914000000,380556000000,373954000000,409433000000,450713000000,460604000000,416999000000,
Mercaderías exportadas hacia economías en desarrollo en Oriente Medio y Norte de África (% del total de mercaderías exportadas),0.112759392615368,0.107836006473429,0.118186559305038,0.100824057431758,0.0875687918834937,0.0717880581193993,0.0925418170764988,0.0935280631518615,0.0842824563128449,
Mercaderías exportadas hacia economías en desarrollo fuera de la región (% del total de mercaderías exportadas),3.17621436470049,3.5038027446285,2.85598593146122,2.30908801858334,2.97936002823877,3.30893235279032,3.34595962397357,3.16058088944082,3.21582425857136,
Exportaciones de metales y minerales (% de las exportaciones de mercaderías),3.71641796281169,3.04389770048601,2.28162965878083,1.99392018198418,2.16352470294929,2.23108008218695,2.31464496035679,2.22337036962658,2.85135208518446,2.49446981974461
Exportaciones de combustible (% de exportaciones de mercaderías),14.0567486758082,12.8121829522689,10.4122287602677,5.89078579129835,4.82276713809655,5.50774529480471,6.56789954446644,5.32160515060597,3.84267437174223,5.53896826997748
Índice del volumen de exportaciones (2000 = 100),132.0228345,135.6938026,148.3144074,170.3413603,179.7545505,183.6528371,190.7034311,193.2746402,184.8207927,
Servicios de transporte (% de las importaciones de servicios comerciales),38.8701809613055,39.7732850817015,42.8599306720349,39.5127146587036,40.2294516824524,40.2889195907946,39.5333978419703,37.0273359289653,39.58720929535,48.2022176762801
Mercaderías importadas desde economías en desarrollo dentro de la región (% del total de mercaderías importadas),3.17205101820116,3.30970502099816,3.10807836634959,2.50912316663047,2.56310419606496,2.55360788388261,2.60412627575123,2.66715375210338,2.75042512039215,
Mercaderías importadas desde economías en desarrollo de Asia meridional (% del total de mercaderías importadas),0.934219655620781,0.893319595231673,1.06712978586406,1.18272368600064,1.27653333918253,1.35198537761042,1.29031024806923,1.3127071842439,1.28499029719311,
Mercaderías importadas desde economías en desarrollo de Asia oriental y el Pacífico (% del total de mercaderías importadas),18.703792878826,19.7694972320043,20.6727173589507,22.6624955879791,23.4669633231216,22.9876774950743,23.3452834986925,24.5776199404836,26.3131492320767,
Importaciones de mercadería desde economías del mundo árabe (% del total de importaciones de mercadería),0.403720939345593,0.357359369238498,0.293926034770262,0.17345134842912,0.216058769768445,0.266215763277067,0.296966959998862,0.285878588184584,0.281575938812459,
Importaciones de bienes de tecnologías de la información y la comunicación (TIC) (% del total de importaciones de bienes),16.5074228221,17.1078705093,16.2709722156,16.3472157345,16.4327923179,15.050744755,15.1601864442,15.8302684425,17.0586804428,
Import unit value index (2015 = 100),103.0585993474,102.8403301551,103.5733929011,100,99.1380973154,101.7074219183,105.3092781228,105.2272101739,104.4544346579,116.4483660071
Tasa arancelaria nación más favorecida media simple productos primarios (%),13.45,13.31,12.14,11.07,10.6,9.73,9.78,,,
Cobertura obligatoria productos primarios (%),100,100,100,100,100,100,100,,,
Tasa arancelaria nación más favorecida media simple todos los productos (%),7.74,7.71,7.39,7.05,6.99,6.88,6.76,,,
Cobertura obligatoria todos los productos (%),100,100,100,100,100,100,100,,,
Tasa arancelaria nación más favorecida media simple productos manufacturados (%),6.02,5.78,5.75,5.64,5.7,5.86,5.67,,,
Cobertura obligatoria productos manufacturados (%),100,100,100,100,100,100,100,,,
Turismo internacional gastos (US$ a precios actuales),10735000000,11970000000,12556000000,12668000000,12823000000,13647000000,14074000000,12300000000,4286000000,
Turismo internacional recibos por artículos para el transporte de pasajeros (US$ a precios actuales),581000000,362000000,398000000,995000000,969000000,1131000000,1276000000,1274000000,453000000,
Turismo internacional número de arribos,76749000,78100000,81042000,87129000,94853000,99349000,96497000,97406000,51128000,
Crecimiento de la población urbana (% anual),1.77229608781534,1.69143612007338,1.61434609111677,1.5359802968669,1.5008486774346,1.44418554060996,1.31286687916841,1.21892136003758,1.08337822735758,0.911823977262319
Exhaustividad del registro de muertes con información sobre causa de muerte (%),,,,,100,,,,,
Completeness of birth registration male (%),,,,95.6,,,,,,
Población mujeres (% del total),51.0399818984619,51.0380005791764,51.0379127562746,51.0405098391387,51.0450869332021,51.0526048602475,51.0658223922244,51.0836016548738,51.1204119242813,51.1810349790235
Investigadores dedicados a investigación y desarrollo (por cada millón de personas),248.085388183594,251.799545288086,260.189392089844,281.32421875,315.269805908203,313.562316894531,310.557189941406,327.217376708984,348.754608154297,
Tasa de inactividad por edades (% de la población en edad de trabajar),54.9857536201518,54.2852777952727,53.579644421065,52.8914223232077,52.2684523556827,51.7192717060438,51.2012062556896,50.6474070825699,50.0556106441738,49.4472844960828
Población de 75 a 79 años varones (% de la población masculina),1.10709272749202,1.13625677305135,1.16740867483119,1.19762545974144,1.22492695323415,1.25100004587818,1.27987790623651,1.30570385288819,1.31461683647209,1.31363116554117
Población de 65 años de edad y más (% del total),6.44426411095783,6.60763168614953,6.78540884972966,6.98383411847619,7.19867761825647,7.42472006557024,7.66820086478801,7.88190672477085,8.02123669897249,8.1336389847111
Población de 65 años de edad y más mujeres (% del total),6.81023576560458,6.98732857911925,7.17840996115435,7.38981344520962,7.61704907218276,7.85508937504322,8.11075809580042,8.34626929803621,8.53239859020337,8.71204869225394
Población de 50 a 64 años varones (% de la población masculina),2.79313583276189,2.89033122588077,2.99175280738643,3.0905038797725,3.18677142868045,3.28335372072699,3.38169888921861,3.47416373009933,3.54196912614552,3.59261681995582
Población de 50 a 54 años varones (% de la población masculina),4.52867243298526,4.62251212562501,4.71439235342623,4.80855545622005,4.90142828088573,4.99664570348807,5.10459117408491,5.2133477495226,5.30530724513992,5.39153370189013
Población de 40 a 44 años varones (% de la población masculina),6.3102900354976,6.38096772691243,6.43999516246885,6.48749256191394,6.52216287985256,6.55228204966431,6.5969872520818,6.63554813567017,6.65360139681702,6.66936890458121
Población de 30 a 34 años varones (% de la población masculina),7.39306566492539,7.40412173954335,7.41981449870413,7.45187021662547,7.47919944163713,7.49028011579531,7.49699059474397,7.51438349589572,7.55148073915253,7.60469565368513
Población de 20 a 24 años varones (% de la población masculina),9.02059175534185,9.00832730773055,8.97162098672634,8.90544905002741,8.82595015006734,8.7407604251272,8.64773726777551,8.57871998565845,8.5543644272597,8.55006829354646
Población entre 15 y 64 años de edad hombres (% del total),63.8066925597929,64.1367606486569,64.472235119974,64.8029652947343,65.1036132701382,65.3715746669364,65.6322908316791,65.9116836775831,66.2138614894128,66.535032194663
Población de 15 a 19 años varones (% de la población masculina),9.6827626658375,9.53905399007132,9.40651895846826,9.2946234993345,9.21751924188332,9.15272356960249,9.07194391920852,8.99516228292641,8.93617841076099,8.87762269346352
Población de 5 a 9 años varones (% de la población masculina),10.0925079297004,9.89218831217379,9.7132708538301,9.5585752034264,9.42628083964014,9.3050887039353,9.18165772100128,9.06112702914792,8.95279056118104,8.84269972401688
Población entre 0 y 14 años de edad hombres (% del total),30.1305625163319,29.6514038058998,29.1520190380791,28.6364360432377,28.1339433130437,27.6525846086816,27.1613439749569,26.6913454006174,26.2994972790804,25.9377244497363
Población de 0 a 4 años varones (% de la población masculina),10.0074470506284,9.83986353871821,9.65546228777456,9.45694710799284,9.24905667170996,9.03401491085067,8.8009864223238,8.55458749859866,8.33093985331525,8.11859615385781
Women who were first married by age 15 (% of women ages 20-24),,,,3.8,,,3.6302,,,
Supervivencia hasta los 65 años mujeres (% de la cohorte),83.531632,83.819452,83.974007,83.921652,83.704469,83.488872,83.475692,83.856661,77.587742,
Esperanza de vida al nacer mujeres (años),77.535,77.706,77.782,77.692,77.486,77.303,77.286,77.574,74.314,
Prevalencia de uso de métodos anticonceptivos (% de mujeres entre 15 y 49 años),,,72.3,66.9,,,73.1,,,
Tasa de alfabetización varones jóvenes (% de varones entre 15 y 24 años),98.7203674316406,98.5268402099609,98.9222106933594,98.8735198974609,99.0259170532227,99.081298828125,99.2486419677734,,98.9936370849609,
Cobertura de los programas de seguro social en el quintil más rico (% de la población),71.5760372515968,,59.7646008486319,,23.8569997427949,,23.6765287000716,,,
Cobertura de los programas de seguro social en el quintil más pobre (% de la población),16.0075522698514,,14.8019886795272,,3.6287424936566,,4.6193277376498,,,
Cobertura de los programas de medidas de protección social en el quintil más rico (% de la población),12.768803284968,,13.4270067870316,,10.5977450517927,,8.69341751565533,,,
Cobertura de los programas de medidas de protección social en el quintil más pobre (% de la población),68.8856889776092,,53.8316295160987,,50.4557061743631,,49.6621610011244,,,
Cobertura de los beneficios por desempleo y los ALMP en el quintil más rico (% de la población),,,,,,,,,,
Cobertura de los beneficios por desempleo y los ALMP en el quintil más pobre (% de la población),,,,,,,,,,
Cobertura de los programas de trabajo y protección social (% de la población),72.2302158924971,,65.6829650853581,,39.571345262893,,38.4475310404819,,,
Factor de conversión de PPA (PIB) al cociente de tipo de cambio del mercado,0.596735487300201,0.617315925461948,0.605252435583976,0.525456673586441,0.452528811997364,0.47095617256228,0.482031718482875,0.50095335243672,0.451596092266448,0.495418105404392
Ajuste de los términos de intercambio (UMN a precios constantes),-43835415805.8965,0,-54747843089.7793,-313129673776.936,-334153044634.08,-189968866897.649,-199616446971.368,-52241653627.4229,-125696879642.274,-322282515007.728
Impuestos netos sobre productos (UMN a precios constantes),628731148000,634567233000,673892217000,712944627000,764688949000,792451962000,818779401000,817121024000,710233137000,768881540000
Ingreso neto del extranjero (UMN a precios actuales),-305595448000,-473544359000,-429251197000,-479647776000,-539532298000,-569497620000,-636202311000,-712751633000,-766892002000,-679408125000
Ahorro bruto (UMN a precios actuales),3682734806352.84,3280321502027.68,3718010845078.79,4041571112849.58,4488625232152.29,5081913005806.82,5571045673536.48,5778597144433.35,5827949394972.35,6074609562347.37
INB per cápita (moneda local constante),136024.715359154,134739.110648564,137493.481667044,140240.773170179,142163.280558771,143683.753853094,145258.8701423,143380.318554653,130499.138109028,136860.190562242
INB per cápita método Atlas (US$ a precios actuales),10180,10400,10640,10310,9530,9060,9350,9660,8750,9590
Crecimiento del INB (% anual),3.29560917559286,0.368216570768126,3.3189667876852,3.19542476077832,2.52616509081834,2.16742242160844,2.06293202879751,-0.440441290110613,-8.31960364653705,5.46273523608866
Ingreso nacional bruto (ING) (US$),1177885199589.96,1237366326260.57,1283058447244.69,1141602672778.78,1049583160881.05,1128823076215.89,1189348943427.4,1232011848823.69,1054822088096.21,1239325387817.92
Ahorro interno bruto (UMN a precios actuales),3690077022000,3473521221000,3836840642000,4136162975000,4522468994000,5080901380000,5564156023000,5794074876000,5715258963000,5714556268000
PIB per cápita PPA ($ a precios internacionales constantes de 2011),18838.7838966163,18844.0303377488,19141.920663054,19542.8898869992,19830.9624860394,20032.4086125948,20278.2163070623,20064.5004997154,18327.9907632396,19086.1046802563
PIB per cápita (US$ a precios constantes de 2010),9401.97790873141,9404.59627963568,9553.26608088796,9753.38004823861,9897.15006158717,9997.686913757,10120.3635433028,10013.7031924835,9147.05350478398,9525.40968420662
PIB PPA ($ a precios internacionales constantes de 2011),2180700554407.38,2210229245319.37,2273215767224.61,2348076207005.29,2409843112983.73,2460766209923.96,2514779898431.96,2509774285066.56,2309295715239.88,2418307527394.32
PIB (US$ a precios constantes de 2010),1088334499223.12,1103071549191.52,1134506587182.86,1171867608197.72,1202693965604.17,1228108442202.22,1255065357728.63,1252567178093.5,1152513209905.93,1206918348543.94
Rentas mineras  (% del PIB),0.796044674465905,0.592440852690107,0.413469926841508,0.364497983080364,0.507785395720997,0.555130638987089,0.431930341105722,0.327430300515571,0.411715361974687,
Valor agregado bruto al costo de los factores (UMN a precios actuales),15334939699000,15642619845000,16579960505000,17499014260000,18870690391000,20722063696000,22221189960000,23016032912000,21958564537000,24225439584000
Deflactor del PIB: series vinculadas (el año de referencia varía según el país),98.4933173679802,100,104.439719162843,107.400675247384,113.420781145706,121.034385214522,127.021243506822,132.259355465242,137.770965331182,144.885589766298
Rentas del carbón (% del PIB),0.0590748693668099,0.0391731891030899,0.0291418892024325,0.0143462814768533,0.0203656033887474,0.0241621636539495,0.0274651734626019,0.01694560875505,0.0159413367737608,
Ahorro neto ajustado incluido el daño por emisión de partículas (% del INB),5.91460563847477,3.17518995413296,5.88070553199946,7.42857130003353,6.97274512405834,6.98031921282534,6.88638821354796,7.32484476385522,5.30853957965111,
Ingreso nacional neto ajustado per cápita (US$ a precios actuals),8018.7643898838,8382.70027119599,8648.41465502506,7733.92911115675,7005.32129333848,7405.17585857944,7659.45265709462,7877.45642045839,6448.89807721531,
Ahorro ajustado: ahorro nacional neto (% del INB),7.59894111186441,4.57227298080645,5.8128370596875,5.56597649078947,5.35871311428572,6.07678484460177,6.44511999747899,6.33060799219512,4.22535722038462,
Ahorro ajustado: daño por emisión de partículas (% del INB),0.205498210080297,0.213175877005111,0.214157231026565,0.208592143589545,0.202770230074002,0.200009153842236,0.192664336227521,0.190709555416216,0.203034737682099,
Ahorro ajustado: agotamiento de minerales (% del INB),0.535905080751134,0.384806175714801,0.256108736632797,0.239069858418109,0.347496837476477,0.325316415196948,0.258532827278174,0.182045408654441,0.237499951414278,
Ahorro ajustado: agotamiento neto de recursos forestales (% del INB),0,0,0,0,0,0,0,0,0,
Ahorro ajustado: gasto en educación (% del INB),5.00243451901168,4.59850126426972,5.18889037616515,5.20284973507642,4.88013916988391,4.52612046723144,4.52612046723144,4.52612046723144,4.52612046723144,
Services value added (annual % growth),4.08000845442248,2.17610802732105,2.73428951466508,4.33246230538289,3.44322938210075,3.09937764255545,2.92709177947019,0.563404900562389,-7.4379715511139,4.29042165337883
Services value added per worker (constant 2015 US$),21487.4039899275,21700.5981084444,22320.9641963059,22721.4094413952,23139.5482698923,23538.2816099399,23632.7433421245,22848.1124867054,,
Maquinaria y equipo de transporte (% del valor agregado en la industrialización),25.2085305249935,25.115683483399,27.2210089190037,28.0862924599375,31.3716095759405,32.8903502655492,33.622815419378,34.5321059674518,34.5321056757966,
Industria valor agregado (UMN a precios constantes),5196909903000,5185312406000,5318730105000,5377312143000,5394332878000,5380885562000,5404453382000,5304864304000,4806445614000,5068104800000
Industria valor agregado (US$ a precios actuales),405685757393.979,405990636235.515,414206549332.33,351388056195.302,319664147159.52,358639951232.399,380766057170.175,390587827405.054,324938053068.101,392472409680.156
Industrialización valor agregado (US$ a precios constantes de 2010),186853515107.887,187835427504.667,195374689158.8,201111578402.731,204233477080.153,209919840593.979,213790073223.62,214210154406.163,194583261911.169,211149361424.085
Financial intermediary services indirectly Measured (FISIM) (constant LCU),,,,,,,,,,
Densidad de nuevas empresas (registros nuevos por cada 1.000 personas entre 15 y 64 años),0.407311688509108,0.549401810090633,0.553972888769783,0.577269376327162,0.557475583620186,1.00691937201289,1.0040704325796,0.995420945597483,0.793865735106163,
Índice de Capital Humano masculino límite superior (escala de 0 a 1),,,,,,0.603,0.605297267436981,,0.609278678894043,
Índice de Capital Humano masculino límite inferior (escala de 0 a 1),,,,,,0.586,0.586597383022308,,0.589609205722809,
Índice de Capital Humano (escala de 0 a 1),,,,,,0.607,0.611657083034515,,0.612949848175049,
Gasto (% del PIB),21.8738236696411,21.5513225621164,21.7817886093984,21.6066474400025,20.9641626663694,20.4117818186306,20.4206535576881,20.3582237390034,22.3059220957939,
Pago de intereses (% del gasto),10.2794816169468,10.4733380731093,10.5750010754638,9.97537667081422,11.0357176857622,13.3363748194504,13.3810871048117,13.1770157274916,13.2763978985871,
Gasto en bienes y servicios (UMN a precios actuales),243915859326.75,243306394179.64,268032672492.16,304647787820.62,304680677266.87,307435656325.12,341769608717.33,299662003446.63,292592019705.12,
Impuestos sobre la renta las utilidades y las ganancias de capital (% de la recaudación),27.0774579907313,31.2724165722652,30.5145999517275,34.7222831247457,35.7061875408665,35.7564754229319,37.7039369151597,36.3995172352333,39.3648892506012,
Otros impuestos (% de recaudación),1.00985099418395,1.00641354418922,0.817018586898967,1.01479892186131,0.95023738263687,0.989381868823708,1.04356726893941,0.884290617022776,1.26925004110099,
Aduana y otros impuestos a las importaciones (% de la recaudación impositiva),2.01578221923079,1.92902914520888,1.98284770112387,1.91099523822082,1.90464956002554,1.88136049713578,2.18757099590153,2.06363903392804,1.7699096377684,
Impuestos sobre bienes y servicios (UMN a precios actuales),681687619235.8,655324799654.43,815464161630.2,1065928519866,1211456545089,1194471764475,1288367473031,1411580787350,1463041576124,
Recaudación excluidas las donaciones (UMN a precios actuales),2965013538018.2,3060849129607.14,3208296304414.67,3531949798975.67,3983941730068.77,4382595589797.52,4432609432995.23,4652352427005.51,4490863527741.79,
Donaciones y otros ingresos (UMN a precios actuales),1089631057610.62,1033225720480.95,973065664967.64,750997701532.059,826302549336.828,1057285088111.4,850793818141.937,887954357990.163,568240817552.251,
Inversión neta en activos no financieros (UMN actual),110257419619.08,96066082145.22,128631237964.31,120106533984.88,102289431232.686,,,,,
Deuda del gobierno central total (UMN a precios actuales),,,,,,,,,,
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,39.14,,,36.93,,,,
Account ownership at a financial institution or with a mobile-money-service provider older adults (% of population ages 25+),,,41.68,,,38.33,,,,
Account ownership at a financial institution or with a mobile-money-service provider poorest 40% (% of population ages 15+),,,29.36,,,25.85,,,,
Créditos al gobierno central etc. (% del PIB),15.8916002467371,15.4482394514523,15.3070752616114,15.9940659806742,16.2570448082659,15.5337035870453,16.0518191837981,17.9763428571081,21.3951369983933,
Tasa de interés activa (%),4.68083333333333,4.27083333333333,3.55166666666667,3.43916666666667,4.75416666666667,7.3325,8.04,8.42916666666667,6.34166666666667,4.89166666666667
Índice de precios al consumidor (2010 = 100),107.658982747635,111.756904251934,116.247985177591,119.410675116721,122.780095507214,130.197802476747,136.57664871233,141.542522969974,146.350487735058,154.676672089174
Masa monetaria (moneda local actual),4956275583767.52,5366634527970,6020968846000,6754859008600,7588052757340,8439789279220,8822023710873.73,9236663552931.68,10478072481817.2,
Crédito interno neto (UMN a precios actuales),5260213684526.72,5732441378066.23,6078570609852.34,6863658032638.1,8164009307085.02,8539991281583.29,8974925580641.68,10107121624332.7,10166216199511.3,
Total de reservas en meses de importaciones,4.57153561671685,4.67053234721463,4.91334021268012,4.56912932008003,4.66623348825975,4.22757717966396,3.84228852698734,4.0172841223775,5.22128234683362,4.23974715928616
Crédito interno al sector privado otorgado por los bancos (% del PIB),19.9137371127644,22.1966331386782,21.922333526734,23.8642662390324,25.9085527199772,26.8783996048519,26.7990239032883,28.536128239404,28.6273796623446,
Relación entre capital bancario y activos (%),9.37299842567994,8.88163155150784,9.25412896916963,8.6754339095559,8.39412635716319,9.08349506276239,9.13933147126224,9.8533861116762,9.74139485595411,
Áreas marinas protegidas (% de las aguas territoriales),,,,,2.251405222,21.7820205104146,21.7820205104146,21.5534,21.55339,21.55339432
Extracción anual de agua dulce total (% de recursos internos),20.2273838630807,19.9633251833741,20.7652811735941,20.9437652811736,21.1679706601467,21.4767726161369,21.721271393643,21.8462102689487,,
Extracción anual de agua dulce para uso doméstico (% del total de extracción de agua dulce),14.4803161979,14.6484255392,14.1878208449,14.5683768167,14.5304180094,16.1999089253,14.7401837176,14.7183579367,,
Producción de la pesca de captura (toneladas métricas),1581200.21,1626418.14,1529367.57,1479562.95,1524467.29,1637380.51,1699290.21,1581126.75,1511892.56,
Población en aglomerados urbanos > 1 millón (% de la población total),40.8742736407521,40.9605192350908,41.0801495676589,41.2321010978478,41.2614964014623,41.3143679197411,41.4236445714725,41.5796711733802,41.8036125597947,42.1122669863633
Población que vive en barrios de tugurios (% de la población urbana),21.87272,,20.15767,,18.44263,,17.6,,17.6,
Densidad de población (personas por kilómetro),59.5467522312817,60.3362668792922,61.0899904832943,61.8070922606034,62.5114951516243,63.1905439954731,63.7947791867075,64.3459507703388,64.8156084261427,
Emisiones de CO2 originadas por el transporte (% del total de la quema de combustible),33.3187658421467,33.6122826984446,35.092360530957,,,,,,,
Emisiones de CO2 originadas por edificios residenciales y servicios comerciales y pblicos (% del total de la quema de combustible),5.17874311686041,5.07687844502466,5.32349391998515,,,,,,,
Especies de aves en peligro,,,,,,,71,,,
PM2.5 pollution population exposed to levels exceeding WHO Interim Target-2 value (% of total),50.3829864129099,47.9547009661018,33.5233531294471,27.7369005348759,17.7014306605328,18.6246966771059,,,,
